r0,rc,c
-2.047013562352877,-0.9424238755840998,4607.51196538695
0.45892196924513845,0.684906414266051,4610.490506157801
2.7541470282441667,2.7323673490431615,4613.260645503174
0.2435904514889413,0.4963943019638403,99.12271851187448
-0.039785078818048936,0.5720855792964713,4609.918802643991
0.23146640469191793,0.2910103143488855,4610.109907881913
0.18379998013590948,-0.5107862268344536,4609.8379959178
0.7817705282672851,1.0662873264393766,4610.894469869047
-0.2644085266182178,-0.12512372340524414,4609.54780963576
2.015987479147423,1.1648558146745482,4612.188134721713
-1.03896595260951,-1.5931565969830372,4608.3526611422385
0.32425346389727044,0.18409996617228896,1434.5853771204627
0.006750241746099267,0.19514970369392148,15772.886322041264
0.2805236969795557,0.390325789272255,8891.596257176361
1.3872817805272448,1.138298231575504,4611.466208273039
0.7404878180791733,1.292829481203587,4610.861274774373
0.13553171695637295,0.040928894951782514,4507.28634078944
0.15673342370359783,0.08853744030939993,3592.407942219463
0.034444298276825616,0.3949510335993314,9077.084959246928
0.09012646799558756,0.0594425028130879,570.4491240396242
2.6685987100919406,0.21044811637858182,1934.222531680661
0.09092015070368564,0.5659050882696584,174.9062655855037
0.13684371668044415,2.144952250732086,4610.387226160554
0.01040170625198312,0.054884834250524206,2074.9145927646605
0.7972013625724126,1.7838882106655738,4610.967940619215
1.2818621788682945,0.9344254161300389,4611.365672731969
0.3927093602864393,1.225718635194808,670.9628755174848
2.6481034975159754,2.7136179650612755,4613.2479499438505
-0.5543304551038123,-1.0794339667976462,4608.994327636833
-1.1664403584268062,0.7864492873227005,4608.824255096551
0.16522688858490564,0.38075843176748797,4610.046080730106
1.635353647532079,0.18634192565489238,4611.550558153121
0.026333434182586657,0.011201919841171144,10422.845618628015
1.7262057869463139,0.5433970437075636,4611.866106810873
0.16281204068409216,0.8742964412475926,4610.18807971028
1.6188418184586137,0.676455346999542,4611.53017888203
0.04634984715860404,3.080705407257436,8607.30312260305
0.5982117248121642,0.8380653364154208,4610.585943486573
0.23497136128396523,0.7171918482048745,4432.288390596343
0.1423609014567955,0.40536135366776166,1220.0197939443626
1.8620032773151314,0.8518877804573898,11.017287179253694
0.3119437144637556,-0.27184327036586575,4610.0917320612525
1.8973256899667397,2.6021742290540133,4612.21299682803
0.2666829443885874,0.5618026130438032,4348.150180274963
0.29423103717227084,0.544984030084989,4610.288429956169
1.4541039871358281,0.4471571097838347,4611.428629005186
0.13240935254987873,0.05817810276979168,606.3473299832864
0.5873671836353154,1.3823169603157193,4610.6263742858055
-0.33159162471443204,1.699444811472183,4609.749656167968
0.2568094731926496,0.1038084024904788,4733.024287698059
1.2729848669104455,0.08705580603948426,4611.10322867266
0.06604707031111084,0.05347361457557031,1226.5495044474926
0.9469758564963742,0.8908668474123144,4610.997177053893
1.063210296694905,0.7692542638048036,486.0346224193704
-0.0329433192517421,0.07655645122175925,4609.839390519882
1.8757293419855727,1.5000302353060242,1915.2914117097257
1.0407935400295794,1.2673707659069158,4611.145446885677
0.14363353869231757,0.3635979814330774,32574.71447788022
1.699658887814715,2.0667712051969023,4612.078823939279
1.63431777326727,0.25941001261316676,4611.633609403928
0.08897402184623548,-0.10365476452263855,4609.845060728524
1.9881398954598417,1.7671526662642818,4612.134798516422
0.8824391718559037,0.025223155581020507,4610.842230540433
1.6659631909683175,0.2059502140076169,7286.501269519703
0.5213392388239864,0.002287569698243785,15097.034276054923
-1.1143624595834245,-0.7739303130859774,4608.628140124676
0.1689928936698741,0.06681055867975642,1258.1427690543258
-0.5197767188745771,-0.11303482449332758,4609.19067146115
0.3899039798586485,0.2389416856614045,2797.709147687445
0.205841584361765,0.42326931549237273,2998.212594479896
0.8716583951494578,0.017467440302679833,1990.5654286852898
0.07544386251239488,0.014417140702740283,7.192125772963962
1.2331561369894621,0.22525256556142137,319.5141755078127
0.4489209779442957,0.36556774642562095,4224.577199801356
0.49594015751759524,-1.2770691116135873,4610.080708156871
0.8624337941591508,1.051375762320648,4610.958922834247
0.3991300813001197,0.9666144307360275,4610.444972585011
0.5350406883449661,-0.2111782738462702,4610.3719287372205
0.7661632170756941,1.1573551856777506,4610.838401250362
1.2896872517059474,0.1271288158208711,4611.265228498385
0.38574204011685975,0.1409382808841173,4610.184328927708
-0.2933467978798,0.8384217513637908,4609.710835046978
0.43405549437061813,0.2622937835085025,4610.189515839451
0.7393010505111742,0.02326337754659948,2792.291096733696
0.9465606458508757,0.8978855895841028,2845.512334550518
2.827083049656066,1.3871863982962191,4613.132737949526
0.33137259185537643,0.2900691222325942,153.82526263891708
1.7334789872974734,0.7909415217316332,507.3904420034893
0.05918731027581168,0.9317087286782207,353.04849231757294
0.13600727681555622,0.11565870697579601,338.37973176909577
0.5062470043420284,0.887296152680258,4610.528217660324
1.0039108703199027,1.1372647077531985,160.53209743940982
1.0276347886799593,0.18840160048531174,4610.9629475891625
0.6968457186438705,0.6788775678090032,4610.717761534169
-0.05494546232507769,0.09787750265434836,4609.736621284873
0.8005323456450739,1.1958031635214055,3674.2291627581203
0.4784579418240865,0.6607498463849534,4610.455299210212
1.751088825272991,1.6629856098246942,4612.023692255575
1.6051675945620922,0.6193536914143696,1550.673999160945
0.05848418496972514,0.030074954123704777,1652.2045376347028
0.025750559458632694,0.5407323914846168,4610.001301847684
2.2250208408079057,1.7859949454004287,4612.47169552542
1.1354152563502389,-0.24945379365896614,4611.1252680305315
