current,voltage,temperature,power,time
1.4404,4.15,295.9339,5.977591572,108.0
1.4568,4.1499,296.01349999999996,6.045684441,109.0
1.439,4.15,295.87199999999996,5.971951518,110.0
1.4298,4.1499,295.86339999999996,5.933441854,111.0
1.4165,4.15,295.92379999999997,5.878369239,112.0
1.4187,4.1498,295.8737,5.887541831,113.0
1.4086,4.1499,295.87809999999996,5.845529077,114.0
1.4088,4.15,295.88649999999996,5.846554586,115.0
1.3924,4.1499,295.89029999999997,5.778159773,116.0
1.3784,4.15,295.8947,5.72028705,117.0
1.3937,4.1498,295.84259999999995,5.783692287,118.0
1.3667,4.1501,295.93679999999995,5.671774742,119.0
1.3714,4.15,295.84349999999995,5.691313941,120.0
1.3522,4.15,295.8846,5.611782927,121.0
1.3773,4.1499,295.89739999999995,5.715495238,122.0
1.3716,4.1499,295.9104,5.692179471,123.0
1.368,4.1499,295.90909999999997,5.677212446,124.0
1.354,4.1499,295.8857,5.61917999,125.0
1.3687,4.1501,295.96099999999996,5.680167752,126.0
1.3371,4.15,295.9316,5.549064536,127.0
1.336,4.15,295.95239999999995,5.544430203,128.0
1.3405,4.15,295.8966,5.563113834,129.0
1.3432,4.15,295.9047,5.574338907,130.0
1.3232,4.15,295.92819999999995,5.491160731,131.0
1.3101,4.15,295.9156,5.436828057,132.0
1.3108,4.1499,295.90729999999996,5.439550819,133.0
1.3126,4.1499,295.9754,5.446983554,134.0
1.3101,4.1499,295.94079999999997,5.436769335,135.0
1.316,4.15,295.9541,5.461149707,136.0
1.3011,4.15,295.8911,5.39945189,137.0
1.2896,4.15,295.91729999999995,5.351793041,138.0
1.2857,4.15,295.9099,5.335890667,139.0
1.2826,4.15,295.94379999999995,5.322769403,140.0
1.2756,4.1499,295.9581,5.29368034,141.0
1.2713,4.1499,295.9701,5.275792845,142.0
1.3146,4.1501,295.9604,5.455713942,143.0
1.2436,4.1499,295.9939,5.160759369,144.0
1.2664,4.15,295.9641,5.255391999,145.0
1.2632,4.15,296.0152,5.242295211,146.0
1.2472,4.15,296.0886,5.17587006,147.0
1.2445,4.1501,295.9708,5.164748271,148.0
1.2531,4.15,295.96909999999997,5.200199628,149.0
1.2465,4.1499,296.12469999999996,5.172999333,150.0
1.2323,4.1499,296.13059999999996,5.113955863,151.0
1.2287,4.15,296.1038,5.099146793,152.0
1.247,4.1499,296.08279999999996,5.174846547,153.0
1.2294,4.15,296.0078,5.101969145,154.0
1.2443,4.15,296.0566,5.163700605,155.0
1.2393,4.1499,296.0395,5.143057649,156.0
1.2289,4.1499,296.13239999999996,5.100034834,157.0
1.2023,4.15,296.0811,4.989668315,158.0
1.1987,4.1499,296.0544,4.974593312,159.0
1.2129,4.1499,296.11679999999996,5.033610818,160.0
1.215,4.1499,296.13689999999997,5.041998521,161.0
1.1681,4.1499,296.0795,4.847405744,162.0
1.183,4.1499,296.0892,4.909151319,163.0
1.1832,4.1499,296.0815,4.910139841,164.0
1.1942,4.15,296.10479999999995,4.956000184,165.0
1.1674,4.1499,296.1001,4.844584251,166.0
1.1933,4.15,296.16089999999997,4.952250772,167.0
1.1983,4.15,296.1071,4.972876546,168.0
1.1942,4.1499,296.10119999999995,4.955962031,169.0
1.1942,4.15,296.08489999999995,4.956022962,170.0
1.1606,4.15,296.09799999999996,4.816633475,171.0
1.1627,4.1499,296.0639,4.825000426,172.0
1.1688,4.15,296.1543,4.850354321,173.0
1.1645,4.1499,296.10769999999997,4.83245392,174.0
1.1566,4.1499,296.0965,4.799676771,175.0
1.1652,4.15,296.1388,4.835379349,176.0
1.1557,4.15,296.10639999999995,4.796097403,177.0
1.1372,4.15,296.03709999999995,4.719367913,178.0
1.1264,4.15,296.07959999999997,4.674466355,179.0
1.1455,4.15,296.14119999999997,4.754009337,180.0
1.1395,4.1499,296.11289999999997,4.728635051,181.0
1.1322,4.15,296.1148,4.698838906,182.0
1.1239,4.15,296.11449999999996,4.664212135,183.0
1.0822,4.15,296.1812,4.491151661,184.0
1.1408,4.15,296.14889999999997,4.734320906,185.0
1.0851,4.1499,296.1841,4.503187685,186.0
1.1088,4.1499,296.1547,4.601387277,187.0
1.1149,4.1499,296.1703,4.626687026,188.0
1.1038,4.15,296.2142,4.580920699,189.0
1.1138,4.15,296.167,4.622102446,190.0
1.0953,4.15,296.1225,4.545331452,191.0
1.1158,4.15,296.1382,4.630543403,192.0
1.0777,4.1499,296.17879999999997,4.472256242,193.0
1.0761,4.1499,296.1148,4.465777656,194.0
1.1077,4.15,296.1832,4.596781108,195.0
1.0826,4.15,296.2417,4.493022698,196.0
1.0847,4.15,296.1934,4.501427902,197.0
1.0644,4.15,296.1713,4.417236474,198.0
1.068,4.1499,296.0979,4.432073868,199.0
1.0811,4.1499,296.13079999999997,4.486363734,200.0
1.0923,4.15,296.1807,4.533205315,201.0
1.0766,4.1499,296.2276,4.467586033,202.0
1.073,4.15,296.2795,4.452722169,203.0
1.0721,4.15,296.19579999999996,4.448980671,204.0
1.0696,4.15,296.2084,4.438745706,205.0
1.0601,4.15,296.29659999999996,4.399435882,206.0
1.0626,4.15,296.29069999999996,4.409780208,207.0
1.0443,4.15,296.298,4.333987534,208.0
1.0175,4.15,296.3533,4.22266117,209.0
1.0371,4.1499,296.25129999999996,4.303933298,210.0
1.0346,4.1499,296.29589999999996,4.293682862,211.0
1.0389,4.1498,296.2095,4.311350346,212.0
1.0349,4.1499,296.30319999999995,4.294538915,213.0
1.0437,4.1501,296.31919999999997,4.33126807,214.0
1.0162,4.1501,296.2784,4.217113986,215.0
0.9918,4.1499,296.2412,4.11591718,216.0
1.0139,4.15,296.24159999999995,4.207713737,217.0
1.0328,4.1499,296.20849999999996,4.286154055,218.0
1.0189,4.15,296.2681,4.228248018,219.0
1.0155,4.15,296.3033,4.214242028,220.0
0.9907,4.1499,296.2954,4.111239967,221.0
1.0013,4.15,296.32399999999996,4.15528893,222.0
0.9862,4.1499,296.2849,4.092556753,223.0
1.0074,4.1499,296.37379999999996,4.18050109,224.0
0.9945,4.15,296.3365,4.127219415,225.0
1.0173,4.15,296.2568,4.221764946,226.0
0.9814,4.1499,296.39169999999996,4.072887261,227.0
0.963,4.15,296.4088,3.996305121,228.0
0.9979,4.15,296.3318,4.141301984,229.0
0.958,4.15,296.3664,3.975687645,230.0
0.9639,4.15,296.3547,4.000003508,231.0
0.9749,4.1499,296.2609,4.045797127,232.0
0.9814,4.1501,296.26009999999997,4.073050589,233.0
0.9765,4.15,296.29049999999995,4.052389154,234.0
0.9803,4.1499,296.2133,4.068241367,235.0
0.9564,4.15,296.2836,3.969145938,236.0
0.9747,4.15,296.31899999999996,4.04491811,237.0
0.9291,4.15,296.28099999999995,3.85593752,238.0
0.9627,4.1499,296.2353,3.995233717,239.0
0.9393,4.1499,296.3332,3.897942947,240.0
0.9307,4.15,296.30319999999995,3.86252154,241.0
0.9348,4.1501,296.24539999999996,3.879431641,242.0
0.9366,4.15,296.28299999999996,3.886795742,243.0
0.9481,4.15,296.27009999999996,3.93454611,244.0
0.9397,4.1499,296.2132,3.899825775,245.0
0.9411,4.1499,296.1871,3.905462704,246.0
0.9553,4.15,296.2469,3.964474538,247.0
0.9442,4.15,296.2247,3.918643314,248.0
0.9174,4.1499,296.18699999999995,3.807241501,249.0
0.9147,4.15,296.19059999999996,3.796098037,250.0
0.9199,4.15,296.20889999999997,3.81756061,251.0
0.9377,4.15,296.2331,3.891473028,252.0
0.8956,4.15,296.2666,3.716566976,253.0
0.919,4.1499,296.22529999999995,3.813759683,254.0
0.9217,4.1499,296.30179999999996,3.825020412,255.0
0.905,4.1501,296.2793,3.755925506,256.0
0.8987,4.15,296.3289,3.729680303,257.0
0.8759,4.15,296.2133,3.635148505,258.0
0.8838,4.1499,296.2417,3.667838163,259.0
0.875,4.1499,296.3229,3.6313898,260.0
0.8861,4.1499,296.23929999999996,3.677220638,261.0
0.8771,4.1499,296.2398,3.639808382,262.0
0.919,4.1499,296.3067,3.813753987,263.0
0.8938,4.15,296.31359999999995,3.709077405,264.0
0.8906,4.1499,296.256,3.695929608,265.0
0.878,4.15,296.3078,3.64357274,266.0
0.8877,4.1499,296.2519,3.683734591,267.0
0.8877,4.15,296.316,3.683797236,268.0
0.8629,4.1498,296.2809,3.580792931,269.0
0.8712,4.1499,296.27119999999996,3.615431216,270.0
0.8593,4.1499,296.30879999999996,3.565914121,271.0
0.8687,4.15,296.2679,3.605280809,272.0
0.8669,4.15,296.25629999999995,3.597758277,273.0
0.8638,4.15,296.25379999999996,3.58463427,274.0
0.8778,4.15,296.3485,3.642693985,275.0
0.8575,4.15,296.294,3.558441648,276.0
0.859,4.15,296.3198,3.565061611,277.0
0.8466,4.15,296.39349999999996,3.513551088,278.0
0.8534,4.15,296.4126,3.541597873,279.0
0.8464,4.15,296.3841,3.512610178,280.0
0.82,4.1499,296.28099999999995,3.403131223,281.0
0.8536,4.1499,296.4305,3.542489821,282.0
0.8606,4.1499,296.32809999999995,3.571521544,283.0
0.8309,4.1499,296.3656,3.44802679,284.0
0.8313,4.15,296.3957,3.449935042,285.0
0.8304,4.15,296.402,3.446246329,286.0
0.8356,4.1499,296.35139999999996,3.46767095,287.0
0.8322,4.15,296.3725,3.45368753,288.0
0.798,4.15,296.43629999999996,3.311555027,289.0
0.8255,4.15,296.4366,3.425666282,290.0
0.825,4.1499,296.33669999999995,3.423705403,291.0
0.8261,4.15,296.3891,3.428435417,292.0
0.8322,4.15,296.4561,3.453698245,293.0
0.8223,4.1499,296.40279999999996,3.412427662,294.0
0.8349,4.15,296.4222,3.46492881,295.0
0.8259,4.15,296.4042,3.427521568,296.0
0.816,4.1499,296.3979,3.38630339,297.0
0.8149,4.15,296.41369999999995,3.381652562,298.0
0.7883,4.1499,296.4778,3.27124427,299.0
0.8266,4.15,296.42359999999996,3.430338362,300.0
0.7928,4.1499,296.47139999999996,3.289932857,301.0
0.8018,4.15,296.4514,3.327401608,302.0
0.8076,4.15,296.4403,3.351764927,303.0
0.802,4.15,296.4686,3.328336869,304.0
0.8002,4.15,296.49109999999996,3.320838037,305.0
0.7964,4.15,296.4276,3.304940398,306.0
0.8061,4.1499,296.4183,3.345107761,307.0
0.7795,4.1499,296.4319,3.234756813,308.0
0.7903,4.1501,296.4151,3.279759365,309.0
0.7687,4.15,296.4049,3.189890085,310.0
